user_id,compliment_id,counts
EI42JZBbCGWd33EnIZ4acw,com-003,0
EIgt7MlXeYgTZrYfBhbVXA,com-004,1
EIgt7MlXeYgTZrYfBhbVXA,com-001,142
EIgt7MlXeYgTZrYfBhbVXA,com-002,38
EIgt7MlXeYgTZrYfBhbVXA,com-003,99
EJ3lXWa_N8Hu43slZkKu1Q,com-002,0
EJ3lXWa_N8Hu43slZkKu1Q,com-004,0
EJ3lXWa_N8Hu43slZkKu1Q,com-001,1
EJ3lXWa_N8Hu43slZkKu1Q,com-003,0
EJLEAzwVSdawvOOd6mia3Q,com-004,0
EJLEAzwVSdawvOOd6mia3Q,com-003,0
EJLEAzwVSdawvOOd6mia3Q,com-001,6
EJLEAzwVSdawvOOd6mia3Q,com-002,0
EKW1INUzPNiCxa0-wMDjoQ,com-004,0
EKW1INUzPNiCxa0-wMDjoQ,com-002,0
EKW1INUzPNiCxa0-wMDjoQ,com-001,2
EKW1INUzPNiCxa0-wMDjoQ,com-003,0
EKZorDitYAKtr-oF1kppnA,com-001,10
EKZorDitYAKtr-oF1kppnA,com-002,4
EKZorDitYAKtr-oF1kppnA,com-004,1
EKZorDitYAKtr-oF1kppnA,com-003,3
EKn3XMZTw-67m7e8yTsZ_g,com-002,9
EKn3XMZTw-67m7e8yTsZ_g,com-003,7
EKn3XMZTw-67m7e8yTsZ_g,com-004,0
EKn3XMZTw-67m7e8yTsZ_g,com-001,38
ELFB9avzbRYE8OY2wrfGwQ,com-002,1
ELFB9avzbRYE8OY2wrfGwQ,com-001,4
ELFB9avzbRYE8OY2wrfGwQ,com-004,0
ELFB9avzbRYE8OY2wrfGwQ,com-003,4
ELMmNCLzNkJhUkYXRZ-4DQ,com-002,0
ELMmNCLzNkJhUkYXRZ-4DQ,com-004,0
ELMmNCLzNkJhUkYXRZ-4DQ,com-003,0
ELMmNCLzNkJhUkYXRZ-4DQ,com-001,0
EM8aUJtksOdxmo4pXdRbiw,com-001,8
EM8aUJtksOdxmo4pXdRbiw,com-003,3
EM8aUJtksOdxmo4pXdRbiw,com-002,1
EM8aUJtksOdxmo4pXdRbiw,com-004,0
EMZIAVWC0qXD86-LBkyvbA,com-001,24
EMZIAVWC0qXD86-LBkyvbA,com-004,0
EMZIAVWC0qXD86-LBkyvbA,com-003,5
EMZIAVWC0qXD86-LBkyvbA,com-002,4
ENMuBjCy3E2IfMnmauJ4Zw,com-004,0
ENMuBjCy3E2IfMnmauJ4Zw,com-003,0
ENMuBjCy3E2IfMnmauJ4Zw,com-002,0
ENMuBjCy3E2IfMnmauJ4Zw,com-001,1
EN_rw9yK2mDwGj6OpsMObQ,com-001,1
EN_rw9yK2mDwGj6OpsMObQ,com-002,0
EN_rw9yK2mDwGj6OpsMObQ,com-004,0
EN_rw9yK2mDwGj6OpsMObQ,com-003,0
ENkvvhavZRQIxZ0dhTfMLA,com-001,4
ENkvvhavZRQIxZ0dhTfMLA,com-003,1
ENkvvhavZRQIxZ0dhTfMLA,com-004,0
ENkvvhavZRQIxZ0dhTfMLA,com-002,0
EO5_YRtHeT6qqKg1FohELA,com-002,0
EO5_YRtHeT6qqKg1FohELA,com-001,0
EO5_YRtHeT6qqKg1FohELA,com-003,0
EO5_YRtHeT6qqKg1FohELA,com-004,0
EO_TPs_LuaBKfzZrcBisww,com-004,0
EO_TPs_LuaBKfzZrcBisww,com-001,0
EO_TPs_LuaBKfzZrcBisww,com-003,0
EO_TPs_LuaBKfzZrcBisww,com-002,0
EOuXrgOJars4xvC3uadifQ,com-001,3
EOuXrgOJars4xvC3uadifQ,com-004,0
EOuXrgOJars4xvC3uadifQ,com-002,2
EOuXrgOJars4xvC3uadifQ,com-003,0
EOzYhYZAOKSeolXc81Utjw,com-003,0
EOzYhYZAOKSeolXc81Utjw,com-004,0
EOzYhYZAOKSeolXc81Utjw,com-002,0
EOzYhYZAOKSeolXc81Utjw,com-001,2
EP1WXnrNedGvtsr8KXl7bQ,com-004,0
EP1WXnrNedGvtsr8KXl7bQ,com-002,1
EP1WXnrNedGvtsr8KXl7bQ,com-003,1
EP1WXnrNedGvtsr8KXl7bQ,com-001,12
EPGzNwBzSLRByALfMWh8bw,com-002,3
EPGzNwBzSLRByALfMWh8bw,com-004,0
EPGzNwBzSLRByALfMWh8bw,com-003,31
EPGzNwBzSLRByALfMWh8bw,com-001,45
EPSQfTRxpZGz4VSg5d6WNg,com-002,0
EPSQfTRxpZGz4VSg5d6WNg,com-003,0
EPSQfTRxpZGz4VSg5d6WNg,com-001,0
EPSQfTRxpZGz4VSg5d6WNg,com-004,0
EQFIvgaKq2T8NbpVprz2AA,com-003,1
EQFIvgaKq2T8NbpVprz2AA,com-002,2
EQFIvgaKq2T8NbpVprz2AA,com-001,12
EQFIvgaKq2T8NbpVprz2AA,com-004,0
EQLeBstGR3s3asHt8aSVPQ,com-004,0
EQLeBstGR3s3asHt8aSVPQ,com-003,0
EQLeBstGR3s3asHt8aSVPQ,com-002,0
EQLeBstGR3s3asHt8aSVPQ,com-001,1
EQOZ2-SYjgdkGOUnQ0WOWw,com-001,0
EQOZ2-SYjgdkGOUnQ0WOWw,com-003,0
EQOZ2-SYjgdkGOUnQ0WOWw,com-002,0
EQOZ2-SYjgdkGOUnQ0WOWw,com-004,0
ER-KG1AFnapwP_4LNNf8hA,com-004,0
ER-KG1AFnapwP_4LNNf8hA,com-002,0
ER-KG1AFnapwP_4LNNf8hA,com-001,2
ER-KG1AFnapwP_4LNNf8hA,com-003,1
ERAmtlERPc6HsmRHhgGK3A,com-001,3
ERAmtlERPc6HsmRHhgGK3A,com-002,0
ERAmtlERPc6HsmRHhgGK3A,com-004,0
ERAmtlERPc6HsmRHhgGK3A,com-003,0
ERJ8vp126mRCWx1kVsBmQw,com-001,0
ERJ8vp126mRCWx1kVsBmQw,com-003,0
ERJ8vp126mRCWx1kVsBmQw,com-002,0
ERJ8vp126mRCWx1kVsBmQw,com-004,0
ERxUgDMDJTtbkgDsbXTPPg,com-001,0
ERxUgDMDJTtbkgDsbXTPPg,com-002,0
ERxUgDMDJTtbkgDsbXTPPg,com-004,0
ERxUgDMDJTtbkgDsbXTPPg,com-003,0
ERy6HG5RHfW8Ehrssov6EQ,com-003,0
ERy6HG5RHfW8Ehrssov6EQ,com-004,0
ERy6HG5RHfW8Ehrssov6EQ,com-001,9
ERy6HG5RHfW8Ehrssov6EQ,com-002,1
ETEqWm0Qiyl6b1xmtfb3Zg,com-004,0
ETEqWm0Qiyl6b1xmtfb3Zg,com-003,4
ETEqWm0Qiyl6b1xmtfb3Zg,com-001,4
ETEqWm0Qiyl6b1xmtfb3Zg,com-002,3
ETH8VNXggl48QP1SWwUHUQ,com-001,2
ETH8VNXggl48QP1SWwUHUQ,com-003,1
ETH8VNXggl48QP1SWwUHUQ,com-002,0
ETH8VNXggl48QP1SWwUHUQ,com-004,0
ETJZm6PJVc9ANZbT8Gp2uw,com-004,0
ETJZm6PJVc9ANZbT8Gp2uw,com-001,132
ETJZm6PJVc9ANZbT8Gp2uw,com-002,17
ETJZm6PJVc9ANZbT8Gp2uw,com-003,62
ETc8CKh1yi6H5q60KVgLFw,com-002,2
ETc8CKh1yi6H5q60KVgLFw,com-001,22
ETc8CKh1yi6H5q60KVgLFw,com-003,0
ETc8CKh1yi6H5q60KVgLFw,com-004,0
ETytchaALTYU9BPAM1hgSA,com-004,0
ETytchaALTYU9BPAM1hgSA,com-003,0
ETytchaALTYU9BPAM1hgSA,com-001,1
ETytchaALTYU9BPAM1hgSA,com-002,0
EU06NLAZvh4xpopQK5zpMQ,com-002,1
EU06NLAZvh4xpopQK5zpMQ,com-003,0
EU06NLAZvh4xpopQK5zpMQ,com-001,1
EU06NLAZvh4xpopQK5zpMQ,com-004,0
EUYIdqw6R_NmR3-r73agOQ,com-002,0
EUYIdqw6R_NmR3-r73agOQ,com-001,0
EUYIdqw6R_NmR3-r73agOQ,com-004,0
EUYIdqw6R_NmR3-r73agOQ,com-003,0
EUvKaLhMIKAzaEFc68WI5g,com-002,0
EUvKaLhMIKAzaEFc68WI5g,com-003,0
EUvKaLhMIKAzaEFc68WI5g,com-004,0
EUvKaLhMIKAzaEFc68WI5g,com-001,0
EUyRKdtbOITo_FVWFb_aDQ,com-001,2
EUyRKdtbOITo_FVWFb_aDQ,com-003,2
EUyRKdtbOITo_FVWFb_aDQ,com-004,0
EUyRKdtbOITo_FVWFb_aDQ,com-002,0
EV0kyaRi718Yp9Q8grUYLg,com-004,0
EV0kyaRi718Yp9Q8grUYLg,com-002,0
EV0kyaRi718Yp9Q8grUYLg,com-001,0
EV0kyaRi718Yp9Q8grUYLg,com-003,0
EVFBSLN6ZW15GEQuiAmWbg,com-001,0
EVFBSLN6ZW15GEQuiAmWbg,com-002,0
EVFBSLN6ZW15GEQuiAmWbg,com-004,0
EVFBSLN6ZW15GEQuiAmWbg,com-003,0
EVaTULWOW0jN22Y4MuRt-A,com-004,0
EVaTULWOW0jN22Y4MuRt-A,com-003,0
EVaTULWOW0jN22Y4MuRt-A,com-001,1
EVaTULWOW0jN22Y4MuRt-A,com-002,0
EVtbsKZWzRjbUTbFNxLNLw,com-003,3
EVtbsKZWzRjbUTbFNxLNLw,com-001,10
EVtbsKZWzRjbUTbFNxLNLw,com-004,0
EVtbsKZWzRjbUTbFNxLNLw,com-002,1
EWH329OOPm6dQqxTLIm4Aw,com-004,0
EWH329OOPm6dQqxTLIm4Aw,com-003,0
EWH329OOPm6dQqxTLIm4Aw,com-002,0
EWH329OOPm6dQqxTLIm4Aw,com-001,0
EWna6lrLavyaJyOcGRKUbA,com-003,0
EWna6lrLavyaJyOcGRKUbA,com-001,2
EWna6lrLavyaJyOcGRKUbA,com-004,0
EWna6lrLavyaJyOcGRKUbA,com-002,0
EXHVe1y7FoILWDRBZ8qB9g,com-002,0
EXHVe1y7FoILWDRBZ8qB9g,com-004,0
EXHVe1y7FoILWDRBZ8qB9g,com-001,1
EXHVe1y7FoILWDRBZ8qB9g,com-003,0
EXphA1yZz52uPDgDKwqaUg,com-003,0
EXphA1yZz52uPDgDKwqaUg,com-002,0
EXphA1yZz52uPDgDKwqaUg,com-004,0
EXphA1yZz52uPDgDKwqaUg,com-001,2
EY0OdNnJtx0Kip1gPgCA3Q,com-001,2
EY0OdNnJtx0Kip1gPgCA3Q,com-003,0
EY0OdNnJtx0Kip1gPgCA3Q,com-002,1
EY0OdNnJtx0Kip1gPgCA3Q,com-004,0
EY29iwQPVInOyho4uFIQow,com-001,0
EY29iwQPVInOyho4uFIQow,com-004,0
EY29iwQPVInOyho4uFIQow,com-003,0
EY29iwQPVInOyho4uFIQow,com-002,0
EY3zgK8DdI-v4kq_mf6Fqg,com-003,2
EY3zgK8DdI-v4kq_mf6Fqg,com-002,3
EY3zgK8DdI-v4kq_mf6Fqg,com-004,0
EY3zgK8DdI-v4kq_mf6Fqg,com-001,4
EZ49jFsl7L36sHMXJFZLsA,com-002,0
EZ49jFsl7L36sHMXJFZLsA,com-003,0
EZ49jFsl7L36sHMXJFZLsA,com-001,8
EZ49jFsl7L36sHMXJFZLsA,com-004,0
EZPlo8sWqsmKgUTtR3I_wQ,com-004,0
EZPlo8sWqsmKgUTtR3I_wQ,com-001,3
EZPlo8sWqsmKgUTtR3I_wQ,com-002,0
EZPlo8sWqsmKgUTtR3I_wQ,com-003,0
E_59ELTwXWeUEzVYdBX1SQ,com-003,0
E_59ELTwXWeUEzVYdBX1SQ,com-004,0
E_59ELTwXWeUEzVYdBX1SQ,com-001,2
E_59ELTwXWeUEzVYdBX1SQ,com-002,0
E_L1XmU64roo95ynK88kJg,com-003,148
E_L1XmU64roo95ynK88kJg,com-004,2
E_L1XmU64roo95ynK88kJg,com-002,49
E_L1XmU64roo95ynK88kJg,com-001,236
E_cB9NU8ZUb0Mw-PcoJfNA,com-001,1
E_cB9NU8ZUb0Mw-PcoJfNA,com-002,0
E_cB9NU8ZUb0Mw-PcoJfNA,com-004,0
E_cB9NU8ZUb0Mw-PcoJfNA,com-003,0
E_pUPgXPjoYqvBUb5vBjTg,com-001,9
E_pUPgXPjoYqvBUb5vBjTg,com-003,2
E_pUPgXPjoYqvBUb5vBjTg,com-002,0
E_pUPgXPjoYqvBUb5vBjTg,com-004,0
Ea1WNOxRmLjcZvc-dSq80Q,com-001,4
Ea1WNOxRmLjcZvc-dSq80Q,com-003,3
Ea1WNOxRmLjcZvc-dSq80Q,com-004,0
Ea1WNOxRmLjcZvc-dSq80Q,com-002,3
Ea7IUg7LyiPAePl78ykSlw,com-001,45
Ea7IUg7LyiPAePl78ykSlw,com-004,1
Ea7IUg7LyiPAePl78ykSlw,com-002,8
Ea7IUg7LyiPAePl78ykSlw,com-003,21
EaWwMicSnlbLiaEEfnJ6Bg,com-004,0
EaWwMicSnlbLiaEEfnJ6Bg,com-002,1
EaWwMicSnlbLiaEEfnJ6Bg,com-001,20
EaWwMicSnlbLiaEEfnJ6Bg,com-003,9
EamRLdGdyEb_qIvJtP_BLw,com-002,0
EamRLdGdyEb_qIvJtP_BLw,com-003,0
EamRLdGdyEb_qIvJtP_BLw,com-004,0
EamRLdGdyEb_qIvJtP_BLw,com-001,1
EavRoE6lTQi4CECEqhvxaA,com-002,0
EavRoE6lTQi4CECEqhvxaA,com-003,0
EavRoE6lTQi4CECEqhvxaA,com-001,1
EavRoE6lTQi4CECEqhvxaA,com-004,0
EbM58KY1OjHce0Cv8-Ji4g,com-003,0
EbM58KY1OjHce0Cv8-Ji4g,com-001,1
EbM58KY1OjHce0Cv8-Ji4g,com-002,1
EbM58KY1OjHce0Cv8-Ji4g,com-004,0
EbOSIOuPbib6OlbSe1UlXA,com-003,0
EbOSIOuPbib6OlbSe1UlXA,com-001,4
EbOSIOuPbib6OlbSe1UlXA,com-004,0
EbOSIOuPbib6OlbSe1UlXA,com-002,0
EbXxcDaCDciAi5B0HQMEnw,com-004,0
EbXxcDaCDciAi5B0HQMEnw,com-003,0
EbXxcDaCDciAi5B0HQMEnw,com-001,7
EbXxcDaCDciAi5B0HQMEnw,com-002,0
EcP_kSVtrViCcdMBUvL7VQ,com-002,1
EcP_kSVtrViCcdMBUvL7VQ,com-004,0
EcP_kSVtrViCcdMBUvL7VQ,com-001,13
EcP_kSVtrViCcdMBUvL7VQ,com-003,3
EcaNCb7A9vEiNtsztL1OUg,com-001,0
EcaNCb7A9vEiNtsztL1OUg,com-002,0
EcaNCb7A9vEiNtsztL1OUg,com-004,0
EcaNCb7A9vEiNtsztL1OUg,com-003,0
EcrEkB8PipFYXpGz5iMbIA,com-003,0
EcrEkB8PipFYXpGz5iMbIA,com-002,0
EcrEkB8PipFYXpGz5iMbIA,com-004,0
EcrEkB8PipFYXpGz5iMbIA,com-001,0
EcvbIz-KsUmOMQiHjfa7cA,com-004,0
EcvbIz-KsUmOMQiHjfa7cA,com-003,0
EcvbIz-KsUmOMQiHjfa7cA,com-001,0
EcvbIz-KsUmOMQiHjfa7cA,com-002,0
Ed4h4XffAkCr-_yx8LMuqA,com-001,115
Ed4h4XffAkCr-_yx8LMuqA,com-003,23
Ed4h4XffAkCr-_yx8LMuqA,com-004,0
Ed4h4XffAkCr-_yx8LMuqA,com-002,13
Ed6SUfbvic2CI6SqDLUR_w,com-002,2
Ed6SUfbvic2CI6SqDLUR_w,com-003,1
Ed6SUfbvic2CI6SqDLUR_w,com-004,0
Ed6SUfbvic2CI6SqDLUR_w,com-001,13
EdKhPd7BlBpKlIJGBIQ1Ug,com-004,0
EdKhPd7BlBpKlIJGBIQ1Ug,com-002,0
EdKhPd7BlBpKlIJGBIQ1Ug,com-001,0
EdKhPd7BlBpKlIJGBIQ1Ug,com-003,0
EdrlGmPBocahx-9mbgqpkA,com-002,2
EdrlGmPBocahx-9mbgqpkA,com-001,36
EdrlGmPBocahx-9mbgqpkA,com-004,0
EdrlGmPBocahx-9mbgqpkA,com-003,25
Ee6XFd9FXmj1xBazR7NPrQ,com-003,1
Ee6XFd9FXmj1xBazR7NPrQ,com-001,1
Ee6XFd9FXmj1xBazR7NPrQ,com-004,0
Ee6XFd9FXmj1xBazR7NPrQ,com-002,0
EfIwNPRPL5OVtvDkEvOgqA,com-003,1
EfIwNPRPL5OVtvDkEvOgqA,com-002,0
EfIwNPRPL5OVtvDkEvOgqA,com-001,4
EfIwNPRPL5OVtvDkEvOgqA,com-004,0
EgJ8cY6vdWilr7Yjouv0CA,com-001,1
EgJ8cY6vdWilr7Yjouv0CA,com-002,0
EgJ8cY6vdWilr7Yjouv0CA,com-004,0
EgJ8cY6vdWilr7Yjouv0CA,com-003,0
EgRGaSEE-bG7P_QJqP_z_w,com-004,0
EgRGaSEE-bG7P_QJqP_z_w,com-001,4
EgRGaSEE-bG7P_QJqP_z_w,com-003,0
EgRGaSEE-bG7P_QJqP_z_w,com-002,0
Eg_0qAbhvracORCQZYZ60Q,com-002,0
Eg_0qAbhvracORCQZYZ60Q,com-003,0
Eg_0qAbhvracORCQZYZ60Q,com-004,0
Eg_0qAbhvracORCQZYZ60Q,com-001,0
EgeslukfG3Mp4lZTCRqUaQ,com-004,0
EgeslukfG3Mp4lZTCRqUaQ,com-003,23
EgeslukfG3Mp4lZTCRqUaQ,com-001,128
EgeslukfG3Mp4lZTCRqUaQ,com-002,26
EgmZjBvYY36pw2DzG4eWGw,com-001,0
EgmZjBvYY36pw2DzG4eWGw,com-003,0
EgmZjBvYY36pw2DzG4eWGw,com-002,0
EgmZjBvYY36pw2DzG4eWGw,com-004,0
EgnHZu9yYIzN1_QQAlJNhw,com-003,0
EgnHZu9yYIzN1_QQAlJNhw,com-004,0
EgnHZu9yYIzN1_QQAlJNhw,com-002,2
EgnHZu9yYIzN1_QQAlJNhw,com-001,2
EhIQ0Qn9eTPzQikf4BXrhQ,com-003,1
EhIQ0Qn9eTPzQikf4BXrhQ,com-001,8
EhIQ0Qn9eTPzQikf4BXrhQ,com-002,1
EhIQ0Qn9eTPzQikf4BXrhQ,com-004,0
EhfiDamc-ZkCNg9yh6N5Pg,com-002,4
EhfiDamc-ZkCNg9yh6N5Pg,com-003,4
EhfiDamc-ZkCNg9yh6N5Pg,com-001,6
EhfiDamc-ZkCNg9yh6N5Pg,com-004,0
Ei4ox1eP7TyLwrNYJxF19Q,com-003,1
Ei4ox1eP7TyLwrNYJxF19Q,com-002,0
Ei4ox1eP7TyLwrNYJxF19Q,com-001,0
Ei4ox1eP7TyLwrNYJxF19Q,com-004,0
EiKh3ANgj6sSD87o6dczaA,com-003,2
EiKh3ANgj6sSD87o6dczaA,com-004,0
EiKh3ANgj6sSD87o6dczaA,com-002,7
EiKh3ANgj6sSD87o6dczaA,com-001,12
EiyV6fczQqwoyLEFydUKWg,com-003,0
EiyV6fczQqwoyLEFydUKWg,com-004,0
EiyV6fczQqwoyLEFydUKWg,com-001,0
EiyV6fczQqwoyLEFydUKWg,com-002,0
EkQUU96urMtC9C1AbBWiuA,com-004,0
EkQUU96urMtC9C1AbBWiuA,com-001,3
EkQUU96urMtC9C1AbBWiuA,com-003,1
EkQUU96urMtC9C1AbBWiuA,com-002,1
EkoourM_80-UIBQTa5ra_g,com-004,0
EkoourM_80-UIBQTa5ra_g,com-001,8
EkoourM_80-UIBQTa5ra_g,com-002,4
EkoourM_80-UIBQTa5ra_g,com-003,6
EkzRmjyjWHRyCFyoQMwAGw,com-003,0
EkzRmjyjWHRyCFyoQMwAGw,com-004,0
EkzRmjyjWHRyCFyoQMwAGw,com-001,1
EkzRmjyjWHRyCFyoQMwAGw,com-002,0
El8GgKP1SIxBldNkVOlUEQ,com-004,1
El8GgKP1SIxBldNkVOlUEQ,com-002,11
El8GgKP1SIxBldNkVOlUEQ,com-003,27
El8GgKP1SIxBldNkVOlUEQ,com-001,88
ElQ0j6KGwXgf7z8SS7PYAw,com-004,0
ElQ0j6KGwXgf7z8SS7PYAw,com-001,10
ElQ0j6KGwXgf7z8SS7PYAw,com-002,1
ElQ0j6KGwXgf7z8SS7PYAw,com-003,1
ElziIkMy237lC9dRvGNT_g,com-004,0
ElziIkMy237lC9dRvGNT_g,com-003,2
ElziIkMy237lC9dRvGNT_g,com-001,4
ElziIkMy237lC9dRvGNT_g,com-002,2
EmCB2QZGYNRGBq2hEHaZdA,com-003,0
EmCB2QZGYNRGBq2hEHaZdA,com-002,0
EmCB2QZGYNRGBq2hEHaZdA,com-001,5
EmCB2QZGYNRGBq2hEHaZdA,com-004,0
EmXXdIRoEiYsddxl144XrA,com-002,0
EmXXdIRoEiYsddxl144XrA,com-003,0
EmXXdIRoEiYsddxl144XrA,com-001,0
EmXXdIRoEiYsddxl144XrA,com-004,0
EmnJUn72-jyqLiT1hZP43Q,com-004,0
EmnJUn72-jyqLiT1hZP43Q,com-001,9
EmnJUn72-jyqLiT1hZP43Q,com-002,0
EmnJUn72-jyqLiT1hZP43Q,com-003,2
Emr_SN91K5yauX4OJh8d9Q,com-003,0
Emr_SN91K5yauX4OJh8d9Q,com-001,2
Emr_SN91K5yauX4OJh8d9Q,com-002,1
Emr_SN91K5yauX4OJh8d9Q,com-004,0
En4vK8BJ9uFEOcepuFrhvQ,com-004,0
En4vK8BJ9uFEOcepuFrhvQ,com-003,1
En4vK8BJ9uFEOcepuFrhvQ,com-001,6
En4vK8BJ9uFEOcepuFrhvQ,com-002,0
EnJwtjR5u4HI3fSWzBqoyQ,com-001,0
EnJwtjR5u4HI3fSWzBqoyQ,com-003,1
EnJwtjR5u4HI3fSWzBqoyQ,com-004,0
EnJwtjR5u4HI3fSWzBqoyQ,com-002,0
EnyLEDNRXzACjvV98LaeFA,com-003,0
EnyLEDNRXzACjvV98LaeFA,com-001,3
EnyLEDNRXzACjvV98LaeFA,com-002,0
EnyLEDNRXzACjvV98LaeFA,com-004,0
Eo5_iNDHo1M7M20NEsrwZw,com-002,0
Eo5_iNDHo1M7M20NEsrwZw,com-001,1
Eo5_iNDHo1M7M20NEsrwZw,com-003,2
Eo5_iNDHo1M7M20NEsrwZw,com-004,0
EoGJFkaZEuf9k0Xgnpq7Pg,com-004,0
EoGJFkaZEuf9k0Xgnpq7Pg,com-003,18
EoGJFkaZEuf9k0Xgnpq7Pg,com-001,64
EoGJFkaZEuf9k0Xgnpq7Pg,com-002,20
EoJMMy5exx-MRGPXFVwHxw,com-002,0
EoJMMy5exx-MRGPXFVwHxw,com-003,1
EoJMMy5exx-MRGPXFVwHxw,com-001,5
EoJMMy5exx-MRGPXFVwHxw,com-004,0
EoUAmSTnWiO2tr5GOvkhVQ,com-003,0
EoUAmSTnWiO2tr5GOvkhVQ,com-002,0
EoUAmSTnWiO2tr5GOvkhVQ,com-001,1
EoUAmSTnWiO2tr5GOvkhVQ,com-004,0
Eowtnq5BSh9KSOaL2v5N2w,com-002,1
Eowtnq5BSh9KSOaL2v5N2w,com-003,3
Eowtnq5BSh9KSOaL2v5N2w,com-004,0
Eowtnq5BSh9KSOaL2v5N2w,com-001,8
EpCzcJxPNJoN9y2mdq_5qQ,com-003,1
EpCzcJxPNJoN9y2mdq_5qQ,com-004,0
EpCzcJxPNJoN9y2mdq_5qQ,com-002,0
EpCzcJxPNJoN9y2mdq_5qQ,com-001,0
Eq3BXr7uPDcFZXGsNCbwiw,com-002,0
Eq3BXr7uPDcFZXGsNCbwiw,com-001,0
Eq3BXr7uPDcFZXGsNCbwiw,com-003,0
Eq3BXr7uPDcFZXGsNCbwiw,com-004,0
EqAKE2wL6J2lqnB7R9Sp5A,com-003,95
EqAKE2wL6J2lqnB7R9Sp5A,com-004,1
EqAKE2wL6J2lqnB7R9Sp5A,com-001,137
EqAKE2wL6J2lqnB7R9Sp5A,com-002,46
EqlkY5Xito9Zbz41l_Yz1Q,com-004,0
EqlkY5Xito9Zbz41l_Yz1Q,com-003,0
EqlkY5Xito9Zbz41l_Yz1Q,com-002,0
EqlkY5Xito9Zbz41l_Yz1Q,com-001,0
Erb9mFXaN896W2SEMEUM6Q,com-003,6
Erb9mFXaN896W2SEMEUM6Q,com-002,0
Erb9mFXaN896W2SEMEUM6Q,com-004,0
Erb9mFXaN896W2SEMEUM6Q,com-001,3
EsLSPwXP1E9ST0nwZ6XpFg,com-003,5
EsLSPwXP1E9ST0nwZ6XpFg,com-002,27
EsLSPwXP1E9ST0nwZ6XpFg,com-004,0
EsLSPwXP1E9ST0nwZ6XpFg,com-001,83
EsQRcDp_dP-6pUlWMyTqbQ,com-001,0
EsQRcDp_dP-6pUlWMyTqbQ,com-002,0
EsQRcDp_dP-6pUlWMyTqbQ,com-003,0
EsQRcDp_dP-6pUlWMyTqbQ,com-004,0
EswJ1eJQTX45WfWvZXqAAQ,com-003,0
EswJ1eJQTX45WfWvZXqAAQ,com-004,0
EswJ1eJQTX45WfWvZXqAAQ,com-002,0
EswJ1eJQTX45WfWvZXqAAQ,com-001,0
EsxEOtdmKHxLNKuXEsAaug,com-002,0
EsxEOtdmKHxLNKuXEsAaug,com-003,3
EsxEOtdmKHxLNKuXEsAaug,com-001,14
EsxEOtdmKHxLNKuXEsAaug,com-004,1
EtAz9-Dfz4CAJ4_p42lHBQ,com-004,0
EtAz9-Dfz4CAJ4_p42lHBQ,com-002,0
EtAz9-Dfz4CAJ4_p42lHBQ,com-001,0
EtAz9-Dfz4CAJ4_p42lHBQ,com-003,1
EuVeSIEH11Orv2VkhIaRfQ,com-003,0
EuVeSIEH11Orv2VkhIaRfQ,com-004,0
EuVeSIEH11Orv2VkhIaRfQ,com-002,0
EuVeSIEH11Orv2VkhIaRfQ,com-001,6
Eub26UAwToDC0ucRMKJbWw,com-004,0
Eub26UAwToDC0ucRMKJbWw,com-001,1
Eub26UAwToDC0ucRMKJbWw,com-002,0
Eub26UAwToDC0ucRMKJbWw,com-003,0
Euwss5dBOgeaXM9ZDdkI9g,com-003,0
Euwss5dBOgeaXM9ZDdkI9g,com-002,0
Euwss5dBOgeaXM9ZDdkI9g,com-004,0
Euwss5dBOgeaXM9ZDdkI9g,com-001,0
EvLkkQx3Meh1xU5auHW-gg,com-003,0
EvLkkQx3Meh1xU5auHW-gg,com-002,0
EvLkkQx3Meh1xU5auHW-gg,com-004,0
EvLkkQx3Meh1xU5auHW-gg,com-001,0
EvWM869a1b0cVZexdQo12A,com-003,0
EvWM869a1b0cVZexdQo12A,com-002,0
EvWM869a1b0cVZexdQo12A,com-004,0
EvWM869a1b0cVZexdQo12A,com-001,0
EwQOOEqBO5_94nVXyEH01w,com-002,4
EwQOOEqBO5_94nVXyEH01w,com-001,56
EwQOOEqBO5_94nVXyEH01w,com-003,12
EwQOOEqBO5_94nVXyEH01w,com-004,0
EwREOjEm2gF7vGb_PspQYw,com-001,37
EwREOjEm2gF7vGb_PspQYw,com-003,9
EwREOjEm2gF7vGb_PspQYw,com-004,0
EwREOjEm2gF7vGb_PspQYw,com-002,2
Ewwpe-ws3YhPwF4qTeXO9w,com-004,0
Ewwpe-ws3YhPwF4qTeXO9w,com-003,0
Ewwpe-ws3YhPwF4qTeXO9w,com-001,1
Ewwpe-ws3YhPwF4qTeXO9w,com-002,0
ExK1FdNnETpyZBh_jD0niA,com-003,1
ExK1FdNnETpyZBh_jD0niA,com-002,0
ExK1FdNnETpyZBh_jD0niA,com-001,2
ExK1FdNnETpyZBh_jD0niA,com-004,0
ExcGl5zCCQfTTNQIn69jYw,com-004,0
ExcGl5zCCQfTTNQIn69jYw,com-003,0
ExcGl5zCCQfTTNQIn69jYw,com-002,0
ExcGl5zCCQfTTNQIn69jYw,com-001,5
EyDngBlT7v6HmZfK6jMsVg,com-001,2
EyDngBlT7v6HmZfK6jMsVg,com-003,0
EyDngBlT7v6HmZfK6jMsVg,com-002,1
EyDngBlT7v6HmZfK6jMsVg,com-004,0
EyVkLCXOWwUlw1yGORX71g,com-003,0
